Mile,Minute,Runners
11,176,0
12,176,0
13,176,0
14,176,0
15,176,0
16,176,0
17,176,0
18,176,0
19,176,0
20,176,0
21,176,0
22,176,0
23,176,0
24,176,0
25,176,0
0,178,0
1,178,0
2,178,0
3,178,0
4,178,0
5,178,0
6,178,0
7,178,0
8,178,0
9,178,0
10,178,0
11,178,0
12,178,0
13,178,0
14,178,0
15,178,0
16,178,0
17,178,0
18,178,0
19,178,0
20,178,0
21,178,0
22,178,0
23,178,0
24,178,0
25,178,0
0,180,0
1,180,0
2,180,0
3,180,0
4,180,0
5,180,0
6,180,0
7,180,0
8,180,0
9,180,0
10,180,0
11,180,0
12,180,0
13,180,0
14,180,0
15,180,0
16,180,0
17,180,0
18,180,0
19,180,0
20,180,0
21,180,0
22,180,0
23,180,0
24,180,0
25,180,0
0,182,0
1,182,0
2,182,0
3,182,0
4,182,0
5,182,0
6,182,0
7,182,0
8,182,0
9,182,0
10,182,0
11,182,0
12,182,0
13,182,0
14,182,0
15,182,0
16,182,0
17,182,0
18,182,0
19,182,0
20,182,0
21,182,0
22,182,0
23,182,0
24,182,0
25,182,0
0,184,0
1,184,0
2,184,0
3,184,0
4,184,0
5,184,0
6,184,0
7,184,0
8,184,0
9,184,0
10,184,0
11,184,0
12,184,0
13,184,0
14,184,0
15,184,0
16,184,0
17,184,0
18,184,0
19,184,0
20,184,0
21,184,0
22,184,0
23,184,0
24,184,0
25,184,0
0,186,0
1,186,0
2,186,0
3,186,0
4,186,0
5,186,0
6,186,0
7,186,0
8,186,0
9,186,0
10,186,0
11,186,0
12,186,0
13,186,0
14,186,0
15,186,0
16,186,0
17,186,0
18,186,0
19,186,0
20,186,0
21,186,0
22,186,0
23,186,0
24,186,0
25,186,0
0,188,0
1,188,0
2,188,0
3,188,0
4,188,0
5,188,0
6,188,0
7,188,0
8,188,0
9,188,0
10,188,0
11,188,0
12,188,0
13,188,0
14,188,0
15,188,0
16,188,0
17,188,0
18,188,0
19,188,0
20,188,0
21,188,0
22,188,0
23,188,0
24,188,0
25,188,0
0,190,0
1,190,0
2,190,0
3,190,0
4,190,0
5,190,0
6,190,0
7,190,0
8,190,0
9,190,0
10,190,0
11,190,0
12,190,0
13,190,0
14,190,0
15,190,0
16,190,0
17,190,0
18,190,0
19,190,0
20,190,0
21,190,0
22,190,0
23,190,0
24,190,0
25,190,0
0,192,0
1,192,0
2,192,0
3,192,0
4,192,0
5,192,0
6,192,0
7,192,0
8,192,0
9,192,0
10,192,0
11,192,0
12,192,0
13,192,0
14,192,0
15,192,0
16,192,0
17,192,0
18,192,0
19,192,0
20,192,0
21,192,0
22,192,0
23,192,0
24,192,0
25,192,0
0,194,0
1,194,0
2,194,0
3,194,0
4,194,0
5,194,0
6,194,0
7,194,0
8,194,0
9,194,0
10,194,0
11,194,0
12,194,0
13,194,0
14,194,0
15,194,0
16,194,0
17,194,0
18,194,0
19,194,0
20,194,0
21,194,0
22,194,0
23,194,0
24,194,0
25,194,0
0,196,0
1,196,0
2,196,0
3,196,0
4,196,0
5,196,0
6,196,0
7,196,0
8,196,0
9,196,0
10,196,0
11,196,0
12,196,0
13,196,0
14,196,0
15,196,0
16,196,0
17,196,0
18,196,0
19,196,0
20,196,0
21,196,0
22,196,0
23,196,0
24,196,0
25,196,0
0,198,0
1,198,0
2,198,0
3,198,0
4,198,0
5,198,0
6,198,0
7,198,0
8,198,0
9,198,0
10,198,0
11,198,0
12,198,0
13,198,0
14,198,0
15,198,0
16,198,0
17,198,0
18,198,0
19,198,0
20,198,0
21,198,0
22,198,0
23,198,0
24,198,0
25,198,0
0,200,0
1,200,0
2,200,0
3,200,0
4,200,0
5,200,0
6,200,0
7,200,0
8,200,0
9,200,0
10,200,0
11,200,0
12,200,0
13,200,0
14,200,0
15,200,0
16,200,0
17,200,0
18,200,0
19,200,0
20,200,0
21,200,0
22,200,0
23,200,0
24,200,0
25,200,0
0,202,0
1,202,0
2,202,0
3,202,0
4,202,0
5,202,0
6,202,0
7,202,0
8,202,0
9,202,0
10,202,0
11,202,0
12,202,0
13,202,0
14,202,0
15,202,0
16,202,0
17,202,0
18,202,0
19,202,0
20,202,0
21,202,0
22,202,0
23,202,0
24,202,0
25,202,0
0,204,0
1,204,0
2,204,0
3,204,0
4,204,0
5,204,0
6,204,0
7,204,0
8,204,0
9,204,0
10,204,0
11,204,0
12,204,0
13,204,0
14,204,0
15,204,0
16,204,0
17,204,0
18,204,0
19,204,0
20,204,0
21,204,0
22,204,0
23,204,0
24,204,0
25,204,0
0,206,0
1,206,0
2,206,0
3,206,0
4,206,0
5,206,0
6,206,0
7,206,0
8,206,0
9,206,0
10,206,0
11,206,0
12,206,0
13,206,0
14,206,0
15,206,0
16,206,0
17,206,0
18,206,0
19,206,0
20,206,0
21,206,0
22,206,0
23,206,0
24,206,0
25,206,0
0,208,0
1,208,0
2,208,0
3,208,0
4,208,0
5,208,0
6,208,0
7,208,0
8,208,0
9,208,0
10,208,0
11,208,0
12,208,0
13,208,0
14,208,0
15,208,0
16,208,0
17,208,0
18,208,0
19,208,0
20,208,0
21,208,0
22,208,0
23,208,0
24,208,0
25,208,0
0,210,0
1,210,0
2,210,0
3,210,0
4,210,0
5,210,0
6,210,0
7,210,0
8,210,0
9,210,0
10,210,0
11,210,0
12,210,0
13,210,0
14,210,0
15,210,0
16,210,0
17,210,0
18,210,0
19,210,0
20,210,0
21,210,0
22,210,0
23,210,0
24,210,0
25,210,0
0,212,0
1,212,0
2,212,0
3,212,0
4,212,0
5,212,0
6,212,0
7,212,0
8,212,0
9,212,0
10,212,0
11,212,0
12,212,0
13,212,0
14,212,0
15,212,0
16,212,0
17,212,0
18,212,0
19,212,0
20,212,0
21,212,0
22,212,0
23,212,0
24,212,0
25,212,0
0,214,0
1,214,0
2,214,0
3,214,0
4,214,0
5,214,0
6,214,0
7,214,0
8,214,0
9,214,0
10,214,0
11,214,0
12,214,0
13,214,0
14,214,0
15,214,0
16,214,0
17,214,0
18,214,0
19,214,0
20,214,0
21,214,0
22,214,0
23,214,0
24,214,0
25,214,0
0,216,0
1,216,0
2,216,0
3,216,0
4,216,0
5,216,0
6,216,0
7,216,0
8,216,0
9,216,0
10,216,0
11,216,0
12,216,0
13,216,0
14,216,0
15,216,0
16,216,0
17,216,0
18,216,0
19,216,0
20,216,0
21,216,0
22,216,0
23,216,0
24,216,0
25,216,0
0,218,0
1,218,0
2,218,0
3,218,0
4,218,0
5,218,0
6,218,0
7,218,0
8,218,0
9,218,0
10,218,0
11,218,0
12,218,0
13,218,0
14,218,0
15,218,0
16,218,0
17,218,0
18,218,0
19,218,0
20,218,0
21,218,0
22,218,0
23,218,0
24,218,0
25,218,0
0,220,0
1,220,0
2,220,0
3,220,0
4,220,0
5,220,0
6,220,0
7,220,0
8,220,0
9,220,0
10,220,0
11,220,0
12,220,0
13,220,0
14,220,0
15,220,0
16,220,0
17,220,0
18,220,0
19,220,0
20,220,0
21,220,0
22,220,0
23,220,0
24,220,0
25,220,0
0,222,0
1,222,0
2,222,0
3,222,0
4,222,0
5,222,0
6,222,0
7,222,0
8,222,0
9,222,0
10,222,0
11,222,0
12,222,0
13,222,0
14,222,0
15,222,0
16,222,0
17,222,0
18,222,0
19,222,0
20,222,0
21,222,0
22,222,0
23,222,0
24,222,0
25,222,0
0,224,0
1,224,0
2,224,0
3,224,0
4,224,0
5,224,0
6,224,0
7,224,0
8,224,0
9,224,0
10,224,0
11,224,0
12,224,0
13,224,0
14,224,0
15,224,0
16,224,0
17,224,0
18,224,0
19,224,0
20,224,0
21,224,0
22,224,0
23,224,0
24,224,0
25,224,0
0,226,0
1,226,0
2,226,0
3,226,0
4,226,0
5,226,0
6,226,0
7,226,0
8,226,0
9,226,0
10,226,0
11,226,0
12,226,0
13,226,0
14,226,0
15,226,0
16,226,0
17,226,0
18,226,0
19,226,0
20,226,0
21,226,0
22,226,0
23,226,0
24,226,0
25,226,0
0,228,0
1,228,0
2,228,0
3,228,0
4,228,0
5,228,0
6,228,0
7,228,0
8,228,0
9,228,0
10,228,0
11,228,0
12,228,0
13,228,0
14,228,0
15,228,0
16,228,0
17,228,0
18,228,0
19,228,0
20,228,0
21,228,0
22,228,0
23,228,0
24,228,0
25,228,0
0,230,0
1,230,0
2,230,0
3,230,0
4,230,0
5,230,0
6,230,0
7,230,0
8,230,0
9,230,0
10,230,0
11,230,0
12,230,0
13,230,0
14,230,0
15,230,0
16,230,0
17,230,0
18,230,0
19,230,0
20,230,0
21,230,0
22,230,0
23,230,0
24,230,0
25,230,0
0,232,0
1,232,0
2,232,0
3,232,0
4,232,0
5,232,0
6,232,0
7,232,0
8,232,0
9,232,0
10,232,0
11,232,0
12,232,0
13,232,0
14,232,0
15,232,0
16,232,0
17,232,0
18,232,0
19,232,0
20,232,0
21,232,0
22,232,0
23,232,0
24,232,0
25,232,0
0,234,0
1,234,0
2,234,0
3,234,0
4,234,0
5,234,0
6,234,0
7,234,0
8,234,0
9,234,0
10,234,0
11,234,0
12,234,0
13,234,0
14,234,0
15,234,0
16,234,0
17,234,0
18,234,0
19,234,0
20,234,0
21,234,0
22,234,0
23,234,0
24,234,0
25,234,0
0,236,0
1,236,0
2,236,0
3,236,0
4,236,0
5,236,0
6,236,0
7,236,0
8,236,0
9,236,0
10,236,0
11,236,0
12,236,0
13,236,0
14,236,0
15,236,0
16,236,0
17,236,0
18,236,0
19,236,0
20,236,0
21,236,0
22,236,0
23,236,0
24,236,0
25,236,0
0,238,0
1,238,0
2,238,0
3,238,0
4,238,0
5,238,0
6,238,0
7,238,0
8,238,0
9,238,0
10,238,0
11,238,0
12,238,0
13,238,0
14,238,0
15,238,0
16,238,0
17,238,0
18,238,0
19,238,0
20,238,0
21,238,0
22,238,0
23,238,0
24,238,0
25,238,0
0,240,0
1,240,0
2,240,0
3,240,0
4,240,0
5,240,0
6,240,0
7,240,0
8,240,0
9,240,0
10,240,0
11,240,0
12,240,0
13,240,0
14,240,0
15,240,0
16,240,0
17,240,0
18,240,0
19,240,0
20,240,0
21,240,0
22,240,0
23,240,0
24,240,0
25,240,0
0,242,0
1,242,0
2,242,0
3,242,0
4,242,0
5,242,0
6,242,0
7,242,0
8,242,0
9,242,0
10,242,0
11,242,0
12,242,0
13,242,0
14,242,0
15,242,0
16,242,0
17,242,0
18,242,0
19,242,0
20,242,0
21,242,0
22,242,0
23,242,0
24,242,0
25,242,0
0,244,0
1,244,0
2,244,0
3,244,0
4,244,0
5,244,0
6,244,0
7,244,0
8,244,0
9,244,0
10,244,0
11,244,0
12,244,0
13,244,0
14,244,0
15,244,0
16,244,0
17,244,0
18,244,0
19,244,0
20,244,0
21,244,0
22,244,0
23,244,0
24,244,0
25,244,0
0,246,0
1,246,0
2,246,0
3,246,0
4,246,0
5,246,0
6,246,0
7,246,0
8,246,0
9,246,0
10,246,0
11,246,0
12,246,0
13,246,0
14,246,0
15,246,0
16,246,0
17,246,0
18,246,0
19,246,0
20,246,0
21,246,0
22,246,0
23,246,0
24,246,0
25,246,0
0,248,0
1,248,0
2,248,0
3,248,0
4,248,0
5,248,0
6,248,0
7,248,0
8,248,0
9,248,0
10,248,0
11,248,0
12,248,0
13,248,0
14,248,0
15,248,0
16,248,0
17,248,0
18,248,0
19,248,0
20,248,0
21,248,0
22,248,0
23,248,0
24,248,0
25,248,0
0,250,0
1,250,0
2,250,0
3,250,0
4,250,0
5,250,0
6,250,0
7,250,0
8,250,0
9,250,0
10,250,0
11,250,0
12,250,0
13,250,0
14,250,0
15,250,0
16,250,0
17,250,0
18,250,0
19,250,0
20,250,0
21,250,0
22,250,0
23,250,0
24,250,0
25,250,0
